,0
137,1.152572450470089
138,-0.46600352556189684
139,0.5256649729994828
140,-1.4456219179600491
141,-0.6430714858408733
142,-1.3575363954083195
143,-1.4596005764727404
144,1.661931275124862
145,0.29556199393968396
146,0.24226672258540902
147,-1.3152914055895046
148,-0.8216835485836892
149,0.09860080985885962
150,0.7745369139492831
151,1.6759464030324673
152,1.353208113995848
153,1.2347627960814331
154,1.1870182910182001
155,1.0597522119746672
156,-1.2396161422750116
157,-0.09752323362966807
158,0.736704904046862
159,-0.129037370332945
160,-1.538488355655883
161,-2.1153203401266594
162,0.5224392633593973
163,-0.8726233711063136
164,-1.4821865793715643
165,0.8811646144194256
166,-0.4273286637090008
167,-1.9272051813915576
168,-0.0892572118570138
169,0.6968601118567967
170,-0.3944936885702447
171,0.4484906050600516
172,-1.781018253387733
173,-0.8919916583354154
174,-0.8942943534988448
175,-0.708726963613425
176,-1.8280248810667274
177,1.2337840567580265
178,-0.9453121549404947
179,0.4573589500601134
180,-1.2937046077574672
181,-0.9080666895686754
182,0.13773872078186192
183,-0.18856264265051498
184,1.9309189177939834
185,0.7436107395415252
186,0.04796382755605471
187,-0.5025824614386043
188,-0.9223353650185933
189,-1.9368965983441837
190,0.5232156681839231
191,0.29167705368514246
192,-0.9341322620960139
193,0.7827884626919251
194,2.207957610931978
195,-0.5150754997174616
196,0.30287301207357364
197,1.872307658404831
198,0.9111106753619637
199,0.9872058289622423
200,-0.2852112535844036
201,-0.8660130830019053
202,1.2259399421094381
203,-0.6755424508732192
204,-0.7783401779618611
205,0.2166932653026541
206,1.1136685280024674
207,-2.6508296144330106
208,0.06614888020246273
209,-2.093532701251831
210,0.02227119852150127
211,0.3131353653703284
212,0.4243434396424285
213,-1.7913153020273613
214,1.7794147027950673
215,-1.6805828714883304
216,0.5880823292313061
217,0.14950221021236856
218,-0.4071332650526255
219,0.5941359207940754
220,0.7314513146002789
221,0.9855832847568162
222,0.23829910111843564
223,0.10319725705565655
224,-1.6692464023001314
225,1.8210534559938822
226,-0.516198378243943
227,-1.9987996428713781
228,0.2566531039756297
229,0.4723302131724206
230,2.0679471905423967
231,0.5219186679526471
232,0.14772382903032547
233,0.7129961868962255
234,1.0041012785537196
235,-0.4992544093019271
236,0.21428421597626363
237,-0.7382378499572785
238,1.663636926446654
239,-0.014086735934598464
240,1.1687003428002374
241,-0.2900516973340181
242,0.14005665709018486
243,0.29293398015049393
244,1.4419872421911548
245,0.00993928715844688
246,0.49812159512429105
247,-1.3772507137168872
248,-0.7048070677074736
249,0.06748921975060375
250,-1.8662815739807543
251,0.31268704572373324
252,-1.3001496133378543
253,0.02794398147247442
254,0.0998936741204366
255,0.7701935491603299
256,-1.6229663451494118
257,0.7739699004346142
258,0.6247314298910246
259,-0.8084271120491107
260,1.8525224097039363
261,0.42293177291841727
262,-1.1014441110113666
263,0.920791615937419
264,-1.5859069999429964
265,2.015537753203382
266,-0.039745106633310996
267,0.6664795855923978
268,0.14333325220360774
269,0.8005329112869982
270,-1.0613633421083881
271,-0.7984439607646097
272,0.7936340408290687
273,-1.2861342959223925
274,-0.35376398309141327
275,-0.36812982542988126
276,0.06431015719829372
277,2.027607306447468
278,1.4516964190520416
279,0.314698892991114
280,-1.9059671468075328
281,-0.2298495212313595
282,-1.1355799120592587
283,-0.23390951614293828
284,-0.4799321025450068
285,-2.430038940758483
286,0.7162491472197856
287,-1.4472621005036408
288,0.23067710491716148
289,0.08094186108107569
290,-0.4887264320350858
291,-0.3182203359962227
292,-0.23651444350347814
293,1.0824922739908678
294,0.5264443174423915
295,1.9269886205789253
296,0.2877311900608454
297,-2.007957122399422
298,0.8358205630724689
299,0.1354774401680489
